TAG,SPECIES,DBH,HEIGHT,L,MAXR,X,Y,Z,UTM_X,UTM_Y
3215,PSME,152.1,56.4,30.4,5.9,263.3,249.3,375.7,581373.3,5074570.3
3216,THPL,10.3,8.8,7.0,3.6,251.1,250.0,375.9,581361.1,5074571.0
3217,THPL,128.8,46.4,28.2,4.9,250.9,250.7,375.7,581360.9,5074571.7
3220,TSHE,21.6,20.3,15.8,3.4,252.9,258.0,375.7,581362.9,5074579.0
3221,PSME,106.0,50.5,23.0,5.2,250.3,261.3,375.9,581360.3,5074582.3
3223,THPL,115.5,44.6,28.3,4.7,250.6,264.4,376.1,581360.6,5074585.4
3225,TSHE,15.8,15.9,11.8,3.2,251.7,267.3,375.7,581361.7,5074588.3
3226,TSHE,13.0,13.6,9.7,3.1,270.1,254.0,375.2,581380.1,5074575.0
3227,TSHE,6.8,8.1,4.5,2.9,270.5,254.3,375.3,581380.5,5074575.3
3228,THPL,99.0,42.0,27.9,4.5,269.7,257.1,375.5,581379.7,5074578.1
3229,TSHE,53.4,38.0,30.9,5.0,250.9,271.1,375.7,581360.9,5074592.1
3230,TSHE,57.0,39.5,31.9,5.2,253.0,272.4,375.7,581363.0,5074593.4
3231,ABAM,7.4,3.1,1.2,2.0,256.0,269.6,375.4,581366.0,5074590.6
3232,TSHE,32.7,27.6,22.4,3.9,260.8,269.1,375.4,581370.8,5074590.1
3233,TSHE,24.7,22.5,17.8,3.5,266.6,263.1,375.5,581376.6,5074584.1
3234,THPL,74.0,36.5,25.8,4.2,262.7,270.0,375.4,581372.7,5074591.0
3235,PSME,109.1,51.1,23.7,5.2,262.1,273.8,375.5,581372.1,5074594.8
3236,PSME,123.0,53.2,26.3,5.4,268.7,261.8,376.0,581378.7,5074582.8
3237,TSHE,78.5,46.5,36.2,6.7,271.2,260.2,375.6,581381.2,5074581.2
3238,THPL,19.1,14.3,11.3,3.7,271.4,267.4,375.4,581381.4,5074588.4
3239,ABAM,11.0,6.2,3.2,2.0,272.7,271.6,375.1,581382.7,5074592.6
3240,TSHE,6.9,8.2,4.6,2.9,273.7,269.4,375.1,581383.7,5074590.4
3242,TSHE,51.1,37.0,30.1,4.8,288.8,252.5,374.8,581398.8,5074573.5
3243,ABGR,81.4,46.7,20.8,3.3,282.6,250.4,375.0,581392.6,5074571.4
3244,TSHE,25.2,22.9,18.1,3.6,285.6,253.9,374.8,581395.6,5074574.9
3245,TSHE,12.2,12.9,9.0,3.1,285.7,254.1,374.9,581395.7,5074575.1
3246,PSME,108.1,50.9,23.5,5.2,283.4,256.0,375.3,581393.4,5074577.0
3247,TSHE,69.9,44.0,34.9,6.0,279.3,258.5,375.4,581389.3,5074579.5
3249,PSME,89.1,47.0,18.9,4.9,281.6,259.4,375.3,581391.6,5074580.4
3252,TSHE,26.6,23.8,19.0,3.6,288.6,258.8,375.0,581398.6,5074579.8
3255,PSME,119.2,52.7,25.6,5.4,276.7,272.7,375.3,581386.7,5074593.7
3256,TSHE,32.1,27.3,22.0,3.9,291.4,257.7,375.0,581401.4,5074578.7
3257,TSHE,81.0,47.1,36.4,6.9,286.6,264.4,375.0,581396.6,5074585.4
3258,TSHE,84.1,47.9,36.7,7.1,282.8,274.2,375.2,581392.8,5074595.2
3259,TSHE,55.2,38.7,31.4,5.1,285.6,269.8,374.9,581395.6,5074590.8
3260,PSME,91.9,47.6,19.7,5.0,292.6,257.5,375.3,581402.6,5074578.5
3261,TABR,8.0,4.6,2.2,2.5,295.9,256.2,374.6,581405.9,5074577.2
3263,TABR,12.7,5.7,2.9,2.9,296.6,260.6,374.4,581406.6,5074581.6
3264,TSHE,9.1,10.2,6.5,2.9,295.8,269.1,374.8,581405.8,5074590.1
3266,ABGR,52.2,39.2,22.8,2.8,300.0,259.1,374.5,581410.0,5074580.1
3267,PSME,104.5,50.3,22.7,5.2,298.8,275.0,375.1,581408.8,5074596.0
3268,TABR,12.4,11.0,8.2,2.8,202.5,200.5,377.4,581312.5,5074521.5
3269,TABR,22.6,11.5,7.9,3.7,201.3,200.2,377.4,581311.3,5074521.2
3272,TSHE,41.3,32.4,26.4,4.3,210.9,202.5,377.4,581320.9,5074523.5
3277,TABR,8.8,3.6,1.1,2.6,205.2,206.3,377.6,581315.2,5074527.3
3278,PSME,106.0,50.5,23.0,5.2,215.5,204.3,377.4,581325.5,5074525.3
3279,PSME,98.3,49.0,21.3,5.1,220.4,202.5,377.4,581330.4,5074523.5
3280,TABR,28.3,11.5,7.4,4.3,218.8,203.6,377.1,581328.8,5074524.6
3281,PSME,100.3,49.4,21.8,5.1,222.4,203.0,377.5,581332.4,5074524.0
3282,TSHE,88.1,48.8,37.0,7.5,210.1,210.3,377.6,581320.1,5074531.3
3283,TABR,16.2,4.6,1.5,3.1,206.2,213.8,377.4,581316.2,5074534.8
3284,TABR,16.0,8.0,4.9,3.1,213.6,209.2,377.4,581323.6,5074530.2
3285,TABR,8.7,5.8,3.3,2.6,205.6,220.4,377.2,581315.6,5074541.4
3286,TSHE,20.5,19.5,15.1,3.4,209.1,218.0,377.4,581319.1,5074539.0
3288,TSHE,78.1,46.4,36.1,6.6,206.5,224.5,377.3,581316.5,5074545.5
3289,TABR,6.7,5.6,3.3,2.4,207.1,223.8,377.2,581317.1,5074544.8
3291,THPL,14.0,11.2,8.9,3.6,213.6,215.7,377.2,581323.6,5074536.7
3292,TSHE,17.9,17.6,13.3,3.3,217.8,210.5,377.4,581327.8,5074531.5
3293,TABR,20.1,8.0,4.6,3.5,220.0,207.8,377.1,581330.0,5074528.8
3294,TABR,12.4,7.1,4.3,2.8,214.9,215.9,377.1,581324.9,5074536.9
3295,PSME,97.1,48.8,21.0,5.0,213.4,218.1,377.2,581323.4,5074539.1
3297,TABR,11.8,7.4,4.7,2.8,216.4,218.0,377.0,581326.4,5074539.0
3299,TSHE,52.8,37.8,30.7,4.9,220.5,211.0,377.4,581330.5,5074532.0
3300,PSME,114.3,51.9,24.7,5.3,221.8,211.1,377.3,581331.8,5074532.1
3301,TSHE,36.9,30.1,24.4,4.1,222.6,209.4,377.1,581332.6,5074530.4
3302,TSHE,9.3,10.4,6.7,3.0,219.0,218.1,376.9,581329.0,5074539.1
3303,PSME,99.8,49.3,21.6,5.1,221.6,218.6,377.1,581331.6,5074539.6
3304,TABR,37.6,14.4,9.5,5.6,221.6,219.8,377.0,581331.6,5074540.8
3305,TABR,23.0,11.3,7.6,3.8,223.3,215.4,376.9,581333.3,5074536.4
3307,TSHE,38.8,31.1,25.3,4.2,220.3,225.7,376.7,581330.3,5074546.7
3308,TSHE,47.8,35.6,29.0,4.7,215.1,225.8,377.0,581325.1,5074546.8
3309,THPL,18.9,14.2,11.2,3.7,211.3,225.6,377.0,581321.3,5074546.6
3310,TSHE,62.5,41.5,33.4,5.5,215.2,228.2,377.0,581325.2,5074549.2
3312,TABR,6.7,3.5,1.2,2.4,213.8,231.1,376.7,581323.8,5074552.1
3313,TSHE,93.5,50.0,37.2,8.0,208.0,234.1,376.9,581318.0,5074555.1
3314,TABR,8.0,4.0,1.6,2.5,202.8,237.7,376.2,581312.8,5074558.7
3315,TABR,13.8,8.3,5.4,3.0,207.4,236.7,376.5,581317.4,5074557.7
3316,TABR,6.3,4.6,2.3,2.4,214.4,233.4,376.7,581324.4,5074554.4
3319,TSHE,93.7,50.0,37.2,8.0,212.2,238.0,376.5,581322.2,5074559.0
3320,TSHE,44.0,33.8,27.5,4.4,204.2,245.7,376.4,581314.2,5074566.7
3324,TSHE,17.1,16.9,12.7,3.2,215.2,239.9,376.1,581325.2,5074560.9
3325,TABR,17.0,9.4,6.2,3.2,213.7,243.1,375.8,581323.7,5074564.1
3326,TSHE,10.2,11.2,7.4,3.0,218.7,236.4,376.7,581328.7,5074557.4
3329,TABR,7.6,6.0,3.6,2.5,217.9,243.6,375.8,581327.9,5074564.6
3330,THPL,67.9,34.8,25.0,4.2,215.9,249.9,375.9,581325.9,5074570.9
3331,TSHE,6.2,7.6,4.0,2.8,222.9,235.4,377.0,581332.9,5074556.4
3332,TABR,19.4,8.5,5.1,3.4,221.8,248.9,375.5,581331.8,5074569.9
3333,TSHE,8.2,9.4,5.7,2.9,224.4,230.2,376.5,581334.4,5074551.2
3334,TSHE,14.7,15.0,11.0,3.1,224.0,237.2,377.2,581334.0,5074558.2
3335,TABR,6.4,4.4,2.1,2.4,214.8,250.8,375.7,581324.8,5074571.8
3336,THPL,36.9,23.5,18.0,3.8,213.3,253.0,375.8,581323.3,5074574.0
3337,THPL,42.4,25.9,19.7,3.9,208.1,254.1,375.8,581318.1,5074575.1
3338,ABAM,8.7,4.2,1.9,2.0,206.9,254.4,375.6,581316.9,5074575.4
3340,THPL,65.4,34.1,24.6,4.1,209.9,262.7,375.1,581319.9,5074583.7
3341,TABR,45.1,4.2,1.3,6.8,210.4,264.2,375.3,581320.4,5074585.2
3342,ABAM,7.9,3.5,1.5,2.0,206.7,265.9,375.6,581316.7,5074586.9
3343,TSHE,26.2,23.5,18.7,3.6,208.1,267.1,375.9,581318.1,5074588.1
3344,TSHE,11.3,12.2,8.3,3.0,210.5,266.8,375.8,581320.5,5074587.8
3345,TSHE,73.6,45.1,35.5,6.3,201.8,273.7,376.7,581311.8,5074594.7
3346,TSHE,7.9,9.1,5.5,2.9,215.2,263.6,375.2,581325.2,5074584.6
3347,TSHE,17.7,17.4,13.2,3.3,216.4,264.9,375.8,581326.4,5074585.9
3348,THPL,99.6,42.1,27.9,4.5,214.7,267.2,376.3,581324.7,5074588.2
3352,TSHE,41.5,32.5,26.5,4.3,212.8,273.5,376.2,581322.8,5074594.5
3353,TABR,18.5,7.7,4.4,3.3,213.9,274.8,376.1,581323.9,5074595.8
3354,ABAM,9.3,4.7,2.2,2.0,217.5,272.1,376.4,581327.5,5074593.1
3355,TSHE,85.1,48.1,36.8,7.2,219.3,272.0,376.1,581329.3,5074593.0
3357,TSHE,18.9,18.3,14.0,3.3,222.0,269.1,375.9,581332.0,5074590.1
3358,TSHE,9.9,10.9,7.2,3.0,221.9,269.4,375.9,581331.9,5074590.4
3360,TSHE,58.5,40.0,32.3,5.3,224.6,266.6,376.1,581334.6,5074587.6
3361,TABR,20.3,7.5,4.1,3.5,214.3,275.5,376.1,581324.3,5074596.5
3362,PSME,101.7,49.7,22.1,5.1,203.0,278.4,376.9,581313.0,5074599.4
3363,TSHE,6.2,7.6,4.0,2.8,201.6,280.6,376.6,581311.6,5074601.6
3364,TSHE,6.1,7.5,3.9,2.8,210.2,279.9,376.5,581320.2,5074600.9
3369,ABAM,13.3,8.5,4.7,2.1,206.5,284.9,376.4,581316.5,5074605.9
3371,TABR,7.1,4.1,1.8,2.5,208.0,286.4,376.3,581318.0,5074607.4
3372,TSHE,24.8,22.6,17.9,3.5,202.3,292.6,376.6,581312.3,5074613.6
3373,TSHE,12.7,13.4,9.4,3.1,202.3,293.3,376.5,581312.3,5074614.3
3374,TSHE,36.7,29.9,24.3,4.1,205.3,291.5,376.4,581315.3,5074612.5
3377,ABAM,8.7,4.2,1.9,2.0,210.1,288.4,376.1,581320.1,5074609.4
3378,THPL,34.7,22.5,17.3,3.8,202.3,297.1,376.5,581312.3,5074618.1
3379,ABAM,17.9,13.2,7.9,2.2,210.8,290.4,376.1,581320.8,5074611.4
3380,TSHE,72.4,44.7,35.3,6.2,217.1,284.6,376.2,581327.1,5074605.6
3381,TSHE,19.2,18.6,14.2,3.3,219.3,283.4,375.9,581329.3,5074604.4
3382,ABAM,29.2,24.4,15.4,2.4,214.6,288.6,376.0,581324.6,5074609.6
3385,TSHE,19.2,18.6,14.2,3.3,210.3,293.5,376.2,581320.3,5074614.5
3386,ABAM,12.1,7.3,3.9,2.1,208.1,295.5,376.2,581318.1,5074616.5
3387,ABAM,11.1,6.3,3.2,2.0,218.3,286.1,376.0,581328.3,5074607.1
3388,ABAM,55.0,40.4,23.0,2.8,212.0,298.0,376.2,581322.0,5074619.0
3389,TABR,19.8,10.8,7.4,3.5,212.8,298.8,376.1,581322.8,5074619.8
3390,ABAM,8.3,3.8,1.7,2.0,214.9,296.6,376.0,581324.9,5074617.6
3392,ABAM,6.8,2.7,1.0,2.0,220.3,288.5,375.9,581330.3,5074609.5
3393,PSME,150.0,56.2,30.1,5.9,218.7,295.5,376.4,581328.7,5074616.5
3394,ABAM,44.6,35.5,21.5,2.6,217.7,299.7,376.0,581327.7,5074620.7
3395,TABR,17.1,9.9,6.7,3.2,223.5,296.9,375.8,581333.5,5074617.9
3396,ABAM,6.8,2.7,1.0,2.0,223.8,292.5,375.8,581333.8,5074613.5
3397,ABAM,30.5,25.5,16.1,2.4,224.3,293.3,375.8,581334.3,5074614.3
3399,ABAM,29.2,24.4,15.4,2.4,242.6,276.3,375.8,581352.6,5074597.3
3400,TSHE,9.5,10.6,6.8,3.0,239.3,276.4,376.0,581349.3,5074597.4
3401,PSME,119.3,52.7,25.6,5.4,228.9,279.2,376.0,581338.9,5074600.2
3402,ABAM,5.7,1.9,0.6,1.9,232.6,279.7,375.7,581342.6,5074600.7
3403,TABR,8.8,6.3,3.8,2.6,228.2,280.1,375.8,581338.2,5074601.1
3404,PSME,130.0,54.1,27.4,5.6,225.3,281.5,376.1,581335.3,5074602.5
3405,ABAM,14.3,9.5,5.4,2.1,232.2,281.7,375.8,581342.2,5074602.7
3406,ABAM,7.5,3.2,1.3,2.0,235.4,282.1,375.8,581345.4,5074603.1
3407,ABAM,11.7,6.9,3.6,2.1,230.1,286.4,375.7,581340.1,5074607.4
3408,PSME,110.9,51.4,24.1,5.3,227.2,289.7,376.1,581337.2,5074610.7
3409,ABAM,15.0,10.2,5.9,2.1,233.2,286.8,375.7,581343.2,5074607.8
3410,THPL,85.3,39.2,27.0,4.4,230.8,290.3,375.8,581340.8,5074611.3
3412,TABR,12.9,4.9,2.1,2.9,229.6,292.6,375.6,581339.6,5074613.6
3414,TSHE,21.0,19.9,15.5,3.4,238.3,285.7,375.6,581348.3,5074606.7
3415,ABAM,9.0,4.4,2.0,2.0,245.4,279.7,375.5,581355.4,5074600.7
3416,TSHE,8.6,9.8,6.1,2.9,232.4,292.2,375.5,581342.4,5074613.2
3417,THPL,35.6,23.0,17.6,3.8,234.6,290.9,375.5,581344.6,5074611.9
3418,ABAM,5.3,1.7,0.5,1.9,228.3,295.5,375.7,581338.3,5074616.5
3419,PSME,141.3,55.4,29.0,5.7,227.0,298.3,375.9,581337.0,5074619.3
3421,ABAM,31.5,26.3,16.6,2.4,238.3,288.8,375.6,581348.3,5074609.8
3422,ABAM,7.4,3.1,1.2,2.0,237.8,293.8,375.3,581347.8,5074614.8
3423,TSHE,78.3,46.4,36.1,6.7,233.5,299.4,375.7,581343.5,5074620.4
3426,PSME,84.0,45.7,17.4,4.8,246.0,283.8,375.6,581356.0,5074604.8
3427,ABAM,8.6,4.1,1.8,2.0,240.8,294.4,375.4,581350.8,5074615.4
3428,ABAM,55.3,40.5,23.1,2.8,246.5,285.4,375.6,581356.5,5074606.4
3429,TSHE,29.9,25.9,20.9,3.8,244.3,289.9,375.9,581354.3,5074610.9
3430,PSME,116.4,52.3,25.1,5.3,245.5,298.4,375.7,581355.5,5074619.4
3431,TSHE,51.3,37.1,30.2,4.8,245.3,299.4,375.8,581355.3,5074620.4
3433,TSHE,65.7,42.6,34.1,5.7,249.4,289.9,375.6,581359.4,5074610.9
3434,ABAM,5.4,1.8,0.5,1.9,248.8,298.8,375.4,581358.8,5074619.8
3435,ABAM,7.0,2.8,1.1,2.0,261.3,277.9,375.2,581371.3,5074598.9
3437,TSHE,40.5,32.0,26.1,4.3,251.7,281.2,375.5,581361.7,5074602.2
3439,TSHE,62.1,41.4,33.3,5.5,257.7,284.3,375.4,581367.7,5074605.3
3440,TSHE,68.8,43.6,34.7,6.0,264.4,280.9,375.5,581374.4,5074601.9
3441,TSHE,71.2,44.4,35.1,6.1,253.8,287.4,375.5,581363.8,5074608.4
3442,TSHE,11.4,12.3,8.4,3.0,255.2,287.4,375.4,581365.2,5074608.4
3443,TSHE,10.6,11.6,7.7,3.0,265.8,281.9,375.5,581375.8,5074602.9
3445,TSHE,70.5,44.2,35.0,6.1,254.6,298.9,375.3,581364.6,5074619.9
3447,TSHE,44.4,33.9,27.7,4.5,259.0,297.3,375.2,581369.0,5074618.3
3452,TSHE,6.0,7.4,3.8,2.8,266.0,297.5,375.3,581376.0,5074618.5
3454,TSHE,16.2,16.2,12.1,3.2,268.2,297.9,375.4,581378.2,5074618.9
3456,TSHE,13.6,14.1,10.1,3.1,270.6,293.2,375.0,581380.6,5074614.2
3457,TSHE,20.9,19.8,15.4,3.4,271.4,294.6,375.1,581381.4,5074615.6
3458,PSME,64.0,41.6,12.9,4.6,271.9,296.8,370.2,581381.9,5074617.8
3460,TSHE,6.1,7.5,3.9,2.8,272.0,298.7,375.0,581382.0,5074619.7
3462,TSHE,10.3,11.3,7.5,3.0,293.4,274.9,374.9,581403.4,5074595.9
3463,THPL,28.4,19.4,15.1,3.8,284.8,274.7,374.9,581394.8,5074595.7
3464,TSHE,83.1,47.6,36.6,7.1,275.4,278.1,375.3,581385.4,5074599.1
3466,TSHE,7.5,8.8,5.1,2.9,280.3,282.9,375.4,581390.3,5074603.9
3467,THPL,20.4,15.1,11.9,3.7,279.4,286.0,375.0,581389.4,5074607.0
3468,TSHE,79.0,46.6,36.2,6.7,277.4,288.2,375.2,581387.4,5074609.2
3470,ABAM,10.0,5.3,2.6,2.0,284.2,289.5,374.9,581394.2,5074610.5
3471,TSHE,19.6,18.9,14.5,3.3,294.2,281.6,374.7,581404.2,5074602.6
3473,TSHE,26.5,23.7,18.9,3.6,290.0,287.1,374.9,581400.0,5074608.1
3476,TSHE,8.0,9.2,5.6,2.9,285.9,294.7,374.9,581395.9,5074615.7
3477,THPL,144.7,48.0,27.6,5.1,283.5,296.9,375.0,581393.5,5074617.9
3478,TSHE,9.7,10.8,7.0,3.0,287.4,294.0,374.9,581397.4,5074615.0
3479,TSHE,5.6,7.0,3.4,2.8,286.9,296.9,374.9,581396.9,5074617.9
3480,TSHE,7.6,8.9,5.2,2.9,291.6,291.9,374.9,581401.6,5074612.9
3481,TSHE,87.5,48.7,37.0,7.4,291.6,298.8,374.8,581401.6,5074619.8
3485,TSHE,20.9,19.8,15.4,3.4,297.1,284.8,374.8,581407.1,5074605.8
3487,TABR,14.8,5.2,2.2,3.0,297.4,293.3,374.5,581407.4,5074614.3
3488,TABR,9.3,6.3,3.8,2.6,297.6,295.8,374.4,581407.6,5074616.8
3489,TSHE,71.3,44.4,35.1,6.1,297.5,297.2,374.6,581407.5,5074618.2
4001,PSME,143.2,55.6,29.3,5.8,199.3,104.9,386.3,581309.3,5074425.9
4002,TSHE,31.7,27.0,21.8,3.8,197.9,108.4,385.9,581307.9,5074429.4
4003,TSHE,84.8,48.1,36.8,7.2,197.7,109.1,385.9,581307.7,5074430.1
4004,TABR,10.0,5.2,2.6,2.7,194.5,104.4,381.0,581304.5,5074425.4
4005,PSME,123.5,53.3,26.4,5.5,193.3,104.3,386.3,581303.3,5074425.3
4006,THPL,72.1,36.0,25.6,4.2,190.1,108.9,385.7,581300.1,5074429.9
4007,TSHE,16.7,16.6,12.5,3.2,191.9,112.0,385.4,581301.9,5074433.0
4008,TSHE,8.8,10.0,6.2,2.9,188.0,110.1,385.4,581298.0,5074431.1
4010,TSHE,31.0,26.6,21.5,3.8,199.0,124.0,384.5,581309.0,5074445.0
4011,TSHE,36.6,29.9,24.3,4.1,195.8,123.3,384.6,581305.8,5074444.3
4012,TSHE,26.8,23.9,19.1,3.6,192.1,123.2,384.7,581302.1,5074444.2
4015,TSHE,6.8,8.1,4.5,2.9,186.8,120.3,384.5,581296.8,5074441.3
4016,ABAM,11.0,6.2,3.2,2.0,186.3,120.8,384.6,581296.3,5074441.8
4017,ABGR,47.4,37.0,22.1,2.7,187.5,115.9,385.0,581297.5,5074436.9
4018,TSHE,11.5,12.3,8.5,3.0,187.3,105.0,385.9,581297.3,5074426.0
4019,TSHE,15.0,15.3,11.2,3.2,185.8,105.7,385.6,581295.8,5074426.7
4020,TSHE,30.0,26.0,20.9,3.8,182.0,104.6,385.5,581292.0,5074425.6
4021,TSHE,9.8,10.9,7.1,3.0,177.7,104.0,385.2,581287.7,5074425.0
4022,TABR,9.4,6.2,3.7,2.6,176.5,104.4,380.0,581286.5,5074425.4
4023,TSHE,38.2,30.8,25.0,4.2,181.6,110.8,385.0,581291.6,5074431.8
4024,TABR,8.0,5.0,2.6,2.5,180.0,112.0,379.6,581290.0,5074433.0
4025,TSHE,12.7,13.4,9.4,3.1,181.8,116.8,384.3,581291.8,5074437.8
4026,TSHE,47.6,35.5,28.9,4.6,179.2,123.8,383.9,581289.2,5074444.8
4027,TSHE,47.3,35.3,28.8,4.6,175.3,122.3,383.7,581285.3,5074443.3
4028,TSHE,10.7,11.7,7.8,3.0,177.2,117.4,384.0,581287.2,5074438.4
4030,TSHE,90.0,49.3,37.1,7.7,172.4,110.2,384.2,581282.4,5074431.2
4031,TSHE,43.1,33.3,27.2,4.4,170.2,106.7,384.2,581280.2,5074427.7
4032,TSHE,113.3,53.5,36.4,9.0,171.8,100.4,385.1,581281.8,5074421.4
4033,TSHE,6.4,7.7,4.2,2.9,165.2,103.6,384.0,581275.2,5074424.6
4034,TSHE,8.2,9.4,5.7,2.9,165.5,106.3,383.8,581275.5,5074427.3
4035,TSHE,15.7,15.8,11.7,3.2,163.7,107.1,383.9,581273.7,5074428.1
4037,PSME,93.3,47.9,20.0,5.0,166.0,114.6,383.0,581276.0,5074435.6
4038,ABAM,13.2,8.4,4.6,2.1,168.4,118.2,382.7,581278.4,5074439.2
4039,TSHE,7.3,8.6,4.9,2.9,169.7,119.8,382.8,581279.7,5074440.8
4040,TSHE,6.5,7.8,4.2,2.9,171.1,120.2,383.0,581281.1,5074441.2
4041,TSHE,15.4,15.6,11.5,3.2,171.8,124.0,383.0,581281.8,5074445.0
4042,TSHE,8.2,9.4,5.7,2.9,169.1,121.9,382.6,581279.1,5074442.9
4043,TSHE,80.3,46.9,36.4,6.8,165.2,119.4,383.1,581275.2,5074440.4
4044,TSHE,14.2,14.6,10.6,3.1,164.9,121.6,382.6,581274.9,5074442.6
4045,ABAM,25.8,21.2,13.4,2.3,156.8,120.2,383.0,581266.8,5074441.2
4046,TABR,13.6,8.3,5.4,2.9,153.4,121.6,377.8,581263.4,5074442.6
4047,ABGR,51.9,39.1,22.8,2.7,150.5,118.2,383.4,581260.5,5074439.2
4048,PSME,85.7,46.1,17.9,4.9,153.8,116.5,383.6,581263.8,5074437.5
4050,TSHE,11.1,12.0,8.2,3.0,160.6,110.9,383.6,581270.6,5074431.9
4051,ABAM,9.1,4.5,2.1,2.0,159.5,111.2,383.5,581269.5,5074432.2
4052,PSME,98.6,49.1,21.4,5.1,157.8,117.6,383.2,581267.8,5074438.6
4053,TABR,6.4,4.6,2.3,2.4,157.0,109.8,378.7,581267.0,5074430.8
4054,TSHE,67.4,43.2,34.4,5.9,155.0,110.4,383.9,581265.0,5074431.4
4055,TABR,18.0,7.7,4.5,3.3,152.6,113.1,378.7,581262.6,5074434.1
4056,TSHE,38.0,30.7,25.0,4.1,150.1,112.6,383.9,581260.1,5074433.6
4057,PSME,81.4,45.0,16.7,4.8,150.3,108.4,384.3,581260.3,5074429.4
4058,TSHE,19.9,19.1,14.7,3.3,154.7,106.9,384.2,581264.7,5074427.9
4059,TSHE,62.4,41.5,33.3,5.5,151.5,105.0,384.6,581261.5,5074426.0
4060,TSHE,15.3,15.5,11.4,3.2,150.0,100.4,384.8,581260.0,5074421.4
4061,TSHE,18.0,17.6,13.4,3.3,160.5,102.4,384.2,581270.5,5074423.4
4063,TSHE,8.5,9.7,6.0,2.9,162.0,101.4,384.2,581272.0,5074422.4
4064,ABAM,12.6,7.8,4.2,2.1,148.0,105.6,384.4,581258.0,5074426.6
4065,PSME,100.9,49.6,21.9,5.1,143.2,106.2,384.7,581253.2,5074427.2
4066,ABAM,10.2,5.5,2.7,2.0,145.6,111.1,384.0,581255.6,5074432.1
4067,PSME,102.8,49.9,22.3,5.1,145.3,114.5,383.9,581255.3,5074435.5
4069,TABR,13.8,8.3,5.4,3.0,146.0,120.7,378.1,581256.0,5074441.7
4070,TABR,22.9,11.5,7.9,3.7,149.1,124.6,377.7,581259.1,5074445.6
4071,TSHE,15.8,15.9,11.8,3.2,149.0,117.7,383.4,581259.0,5074438.7
4072,TSHE,7.7,9.0,5.3,2.9,145.5,122.7,383.0,581255.5,5074443.7
4073,TABR,7.3,3.8,1.5,2.5,145.2,124.0,377.8,581255.2,5074445.0
4074,ABAM,16.8,12.1,7.1,2.1,138.9,123.0,383.1,581248.9,5074444.0
4075,TSHE,46.7,35.0,28.6,4.6,137.9,121.4,383.3,581247.9,5074442.4
4076,TSHE,8.3,9.5,5.8,2.9,137.9,119.7,383.5,581247.9,5074440.7
4077,ABAM,9.5,4.9,2.3,2.0,136.9,120.4,383.4,581246.9,5074441.4
4078,ABAM,7.5,3.2,1.3,2.0,135.1,121.6,383.3,581245.1,5074442.6
4079,TABR,10.5,6.7,4.1,2.7,133.2,118.9,378.5,581243.2,5074439.9
4080,ABAM,35.1,29.2,18.4,2.5,136.1,117.4,383.7,581246.1,5074438.4
4083,ABAM,15.0,10.2,5.9,2.1,142.6,116.5,383.8,581252.6,5074437.5
4084,PSME,104.6,50.3,22.7,5.2,139.3,105.2,384.7,581249.3,5074426.2
4085,TSHE,7.4,8.7,5.0,2.9,137.1,101.1,385.1,581247.1,5074422.1
4087,ABAM,17.1,12.4,7.4,2.1,136.5,110.0,384.3,581246.5,5074431.0
4088,TSHE,24.5,22.4,17.7,3.5,140.3,110.9,384.2,581250.3,5074431.9
4089,ABAM,15.4,10.6,6.1,2.1,141.6,114.2,383.9,581251.6,5074435.2
4090,PSME,91.9,47.6,19.7,5.0,137.7,115.3,384.1,581247.7,5074436.3
4091,TABR,12.3,7.3,4.5,2.8,133.5,112.5,379.0,581243.5,5074433.5
4092,TABR,6.1,3.6,1.4,2.4,125.8,106.5,379.4,581235.8,5074427.5
4093,TABR,12.8,8.4,5.6,2.9,125.3,114.9,378.9,581235.3,5074435.9
4094,PSME,126.4,53.7,26.9,5.5,123.2,117.3,384.0,581233.2,5074438.3
4095,ABAM,17.5,12.8,7.6,2.2,125.7,124.2,383.2,581235.7,5074445.2
4096,ABAM,27.2,22.5,14.2,2.3,127.9,122.5,383.3,581237.9,5074443.5
4097,TSHE,53.3,38.0,30.8,5.0,129.6,117.8,383.9,581239.6,5074438.8
4098,PSME,114.9,52.0,24.8,5.3,129.2,116.8,384.0,581239.2,5074437.8
4100,TABR,7.3,3.1,0.8,2.5,130.8,110.8,379.2,581240.8,5074431.8
4101,TABR,8.8,6.3,3.8,2.6,127.9,113.7,379.0,581237.9,5074434.7
4102,TABR,11.3,4.2,1.5,2.8,127.4,113.5,379.0,581237.4,5074434.5
4103,TSHE,51.7,37.3,30.3,4.9,121.1,114.5,384.2,581231.1,5074435.5
4104,ABGR,40.0,32.7,20.2,2.5,123.0,124.5,383.2,581233.0,5074445.5
4105,ABGR,40.5,33.0,20.4,2.6,121.4,125.0,383.2,581231.4,5074446.0
4106,TABR,12.0,7.2,4.5,2.8,118.4,118.8,378.5,581228.4,5074439.8
4107,ABAM,10.7,6.0,3.0,2.0,116.0,119.6,383.6,581226.0,5074440.6
4110,TSHE,8.8,10.0,6.2,2.9,114.3,116.7,383.8,581224.3,5074437.7
4111,TSHE,15.7,15.8,11.7,3.2,117.9,114.3,384.2,581227.9,5074435.3
4112,PSME,95.8,48.5,20.7,5.0,118.3,111.0,384.5,581228.3,5074432.0
4113,ABAM,41.8,33.8,20.8,2.6,113.1,108.9,384.5,581223.1,5074429.9
